Site,Country,Type,Model,Category,List,Login,Price,Currency,URL
24hshop.dk,DK,shop,iphone x,unknown,aftermarket,no,99.0,,https://www.24hshop.dk/mobiltilbehor/reservedele/iphone
24hshop.dk,DK,shop,iphone 12,unknown,aftermarket,no,79.0,,https://www.24hshop.dk/mobiltilbehor/reservedele/iphone
24hshop.dk,DK,shop,iphone 11 pro,aftermarket-lcd,aftermarket,no,199.0,,https://www.24hshop.dk/mobiltilbehor/reservedele/iphone
24hshop.dk,DK,shop,iphone xs max,unknown,aftermarket,no,79.0,,https://www.24hshop.dk/mobiltilbehor/reservedele/iphone
fonefunshop.com,UK,shop,iphone 14 plus,aftermarket-soft-oled,aftermarket,no,99.95,GBP,https://www.fonefunshop.com/collections/iphone-screens
irephone.com,NO,shop,iphone xs,aftermarket-oled,aftermarket,no,1999.0,,https://no.irephone.com/product-category/iphone/display-assembly/
irephone.com,NO,shop,iphone x,aftermarket-incell,aftermarket,no,999.0,,https://no.irephone.com/product-category/iphone/display-assembly/
witrigs.com,China,shop,iphone 11 pro max,unknown,aftermarket,no,8.95,USD,https://www.witrigs.com/iphone-parts
gsmoutlet.pl,PL,shop,iphone 12 pro,unknown,aftermarket,no,12.99,,https://gsmoutlet.pl/pl/c/Apple-iPhone/
fixje.be,Belgium,shop,iphone 15,unknown,aftermarket,no,400.0,EUR,https://fixje.be
recycletroop.com,Sweden,shop,iphone 13 pro max,unknown,aftermarket,YES,50.0,SEK,https://recycletroop.com/product/iphone-13-pro-max-double-sided-screen-adhesive/
recycletroop.com,Sweden,shop,iphone 13,unknown,aftermarket,YES,50.0,SEK,https://recycletroop.com/product/iphone-13-double-sided-screen-adhesive/
mobilesentrix.eu,Germany,shop,iphone 16 pro max,original,A,no,328.99,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16e,original,A,no,110.19,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
iphonescreenwholesale.com,China,shop,iphone x,unknown,aftermarket,YES,11.21,USD,https://iphonescreenwholesale.com/product/iphone-x-oled-screen/
mobilesentrix.eu,Germany,shop,iphone 16 pro max,refurb,A,no,192.0,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 pro max,unknown,aftermarket,no,59.88,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
doctor-smartphone.com,Italy,shop,iphone xs max,original,A,no,199.0,EUR,https://www.doctor-smartphone.com/vendita-accessori-ricambi/
mobilesentrix.eu,Germany,shop,iphone 16 pro,unknown,aftermarket,no,49.7,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 pro,unknown,aftermarket,no,43.7,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 pro,original,A,no,251.6,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 pro,aftermarket-incell,aftermarket,no,21.6,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 pro,original,A,no,285.09,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 pro,original,A,no,271.15,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 plus,aftermarket-lcd,aftermarket,no,56.8,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 plus,aftermarket-oled,aftermarket,no,24.71,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 plus,refurb,A,no,82.85,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 plus,original,A,no,285.09,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 plus,original,A,no,271.15,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16,aftermarket-oled,aftermarket,no,26.07,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16,original,A,no,229.37,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 pro max,unknown,aftermarket,no,49.5,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16,aftermarket-oled,aftermarket,no,29.63,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16,original,A,no,241.19,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 pro max,refurb,A,no,144.93,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 pro max,aftermarket-incell,aftermarket,no,16.84,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 pro,aftermarket-incell,aftermarket,no,15.59,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 pro max,unknown,aftermarket,no,23.81,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 pro,refurb,A,no,144.9,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 pro,original,A,no,258.65,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilko.sk,SK,shop,iphone 16 pro,aftermarket-incell,aftermarket,no,109.0,,https://www.mobilko.sk/displej-na-iphone/
mobilesentrix.eu,Germany,shop,iphone 15 pro max,original,A,no,298.54,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 pro,unknown,aftermarket,no,29.66,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 plus,aftermarket-lcd,aftermarket,no,32.09,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 pro,aftermarket-oled,aftermarket,no,24.84,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 pro,original,A,no,292.11,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 plus,refurb,A,no,90.78,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 plus,aftermarket-incell,aftermarket,no,15.2,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 plus,original,A,no,292.11,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15,aftermarket-incell,aftermarket,no,13.23,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15,aftermarket-oled,aftermarket,no,29.66,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro max,pulled,A,no,177.99,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro max,unknown,aftermarket,no,24.1,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro max,aftermarket-incell,aftermarket,no,20.93,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15,original,A,no,218.77,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro max,unknown,aftermarket,no,30.42,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro max,unknown,aftermarket,no,73.47,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro max,refurb,A,no,107.66,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro max,aftermarket-incell,aftermarket,no,24.83,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro,unknown,aftermarket,no,30.95,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro,refurb,A,no,91.01,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro,unknown,aftermarket,no,29.21,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro,original,A,no,258.65,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro max,original,A,no,298.54,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro,unknown,aftermarket,no,25.96,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro,aftermarket-oled,aftermarket,no,57.85,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro,original,A,no,303.26,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 plus,aftermarket-lcd,aftermarket,no,24.03,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 plus,original,A,no,258.65,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14,aftermarket-lcd,aftermarket,no,22.11,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 plus,original,A,no,303.26,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14,refurb,A,no,47.14,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14,aftermarket-oled,aftermarket,no,28.89,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro max,aftermarket-incell,aftermarket,no,12.86,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14,original,A,no,218.77,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14,original,A,no,256.6,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro max,original,A,no,303.26,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro max,unknown,aftermarket,no,28.86,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro max,refurb,A,no,77.42,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro,aftermarket-oled,aftermarket,no,29.49,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro,unknown,aftermarket,no,33.32,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro,aftermarket-incell,aftermarket,no,14.01,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro,aftermarket-incell,aftermarket,no,14.49,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro max,original,A,no,258.65,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
irepart.com,China,shop,iphone 14,aftermarket-incell,aftermarket,no,9.6,USD,https://irepart.com/collections/screen
mobilesentrix.eu,Germany,shop,iphone 13,refurb,A,no,43.27,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro,original,A,no,256.6,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13,aftermarket-incell,aftermarket,no,12.43,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13,original,A,no,218.77,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 mini,refurb,A,no,81.36,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13,original,A,no,256.6,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 pro max,aftermarket-incell,aftermarket,no,15.53,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 mini,original,A,no,209.93,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 mini,aftermarket-incell,aftermarket,no,15.68,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 mini,original,A,no,178.88,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 pro max,aftermarket-lcd,aftermarket,no,13.41,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 pro max,original,A,no,258.65,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 pro max,aftermarket-lcd,aftermarket,no,26.02,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 pro max,unknown,aftermarket,no,20.64,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 pro max,refurb,A,no,87.51,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 pro max,original,A,no,303.26,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 pro,aftermarket-lcd,aftermarket,no,20.06,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12,aftermarket-lcd,aftermarket,no,20.06,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
irepart.com,China,shop,iphone 14,aftermarket-incell,aftermarket,no,9.6,USD,https://irepart.com/products/iphone-14-lcd-screen-replacement-standard-incell?_pos=17&_sid=b2cfff5fe&_ss=r
mobilesentrix.eu,Germany,shop,iphone 12 pro,original,A,no,256.6,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12,unknown,aftermarket,no,28.02,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 mini,original,A,no,178.88,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 11 pro max,refurb,A,no,53.63,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 mini,aftermarket-incell,aftermarket,no,18.94,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 11 pro max,aftermarket-incell,aftermarket,no,11.12,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 mini,aftermarket-incell,aftermarket,no,11.95,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 11,aftermarket-incell,aftermarket,no,9.37,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 11,aftermarket-incell,aftermarket,no,10.41,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 11 pro max,unknown,aftermarket,no,24.41,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12,original,A,no,218.77,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 mini,refurb,A,no,44.5,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 mini,original,A,no,209.93,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 11 pro,aftermarket-incell,aftermarket,no,10.85,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 11 pro,refurb,A,no,41.79,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 11,aftermarket-incell,aftermarket,no,11.38,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone xs max,aftermarket-oled,aftermarket,no,23.05,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone xs,refurb,A,no,35.21,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone xr,aftermarket-incell,aftermarket,no,11.55,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone xr,refurb,A,no,12.9,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
